,Open,High,Low,Close,Adj Close,Volume
2018-10-08 21:17:55.533943,89.0378630548952,89.24682391754202,88.41449955425698,88.8306617358995,88.8306617358995,886698
2018-10-09 21:17:55.533943,85.72773599660783,87.66346082009291,84.28883723273437,85.97614902641364,85.97614902641364,1039747
2018-10-10 21:17:55.533943,82.19311591157114,82.76003992425284,81.53943432171324,82.14973712298304,82.14973712298304,1011359
2018-10-11 21:17:55.533943,80.77738552767586,81.3045181403931,80.28135849366873,80.79293831703092,80.79293831703092,1960131
2018-10-12 21:17:55.533943,84.55818532328007,86.2579658524803,80.74066961314496,83.49931773281263,83.49931773281263,1234393
2018-10-15 21:17:55.533943,86.08163130610389,87.67354734287319,84.8006410549545,86.23709419891384,86.23709419891384,1446090
2018-10-16 21:17:55.533943,84.74854370736796,89.45152639971221,83.30451925516428,86.37802282743824,86.37802282743824,1201192
2018-10-17 21:17:55.533943,87.82807501512588,88.12598520346033,86.27981722800455,87.20290121573244,87.20290121573244,1215722
2018-10-18 21:17:55.533943,87.72128050504574,87.78986563423067,84.55378289926335,86.17182426674701,86.17182426674701,1306541
2018-10-19 21:17:55.533943,84.00454962792303,88.85800422478353,83.41620231521331,86.13710326999842,86.13710326999842,3346845
2018-10-22 21:17:55.533943,85.53916757112607,87.79246122688379,81.86202983138814,84.82724552913596,84.82724552913596,1617328
2018-10-23 21:17:55.533943,83.87171216004157,84.43750431983106,82.63110506885299,83.53430469434203,83.53430469434203,728008
2018-10-24 21:17:55.533943,84.88038855392232,87.04241854285168,82.11932504533208,84.58087179409188,84.58087179409188,1317246
2018-10-25 21:17:55.533943,85.40090634786122,85.89394951665105,81.2657179823577,83.57983374950437,83.57983374950437,1179815
2018-10-26 21:17:55.533943,82.37553731202995,87.47579800279561,81.37116580022153,84.42348190150857,84.42348190150857,549503
2018-10-29 21:17:55.533943,83.8537707744947,85.39272833923188,82.99158325932615,84.19215579927902,84.19215579927902,311919
2018-10-30 21:17:55.533943,86.73512500791873,88.57840671644674,84.68384981346762,86.63112826495718,86.63112826495718,1379965
2018-10-31 21:17:55.533943,88.4689480860249,89.47641976651683,85.74548647784776,87.6109531221823,87.6109531221823,967124
2018-11-01 21:17:55.533943,88.72335547599273,89.16038950321602,86.95505811280786,88.05772380801194,88.05772380801194,591649
2018-11-02 21:17:55.533943,84.19583139730308,87.90628546594766,83.27673153814877,85.59150850204821,85.59150850204821,979802
2018-11-05 21:17:55.533943,82.59143426160368,87.22902985771861,82.3167655355578,84.77289769663821,84.77289769663821,962805
2018-11-06 21:17:55.533943,85.05565988931129,85.60521850957421,83.80403113750624,84.70462482354023,84.70462482354023,753194
2018-11-07 21:17:55.533943,85.01688666313497,88.29399544922555,81.33414074413898,84.81406809668226,84.81406809668226,1160286
2018-11-08 21:17:55.533943,86.13038863734047,87.9910074853387,83.93654517258868,85.96377632896369,85.96377632896369,1238673
2018-11-09 21:17:55.533943,86.56836579529208,86.91417943374395,85.7577764074686,86.33597792060628,86.33597792060628,1555300
2018-11-12 21:17:55.533943,84.25711578490214,85.40195632122916,83.77225582671309,84.58710607397113,84.58710607397113,2148457
2018-11-13 21:17:55.533943,85.32707789709802,87.98692758242838,83.23684459485645,85.61188608864241,85.61188608864241,1546197
2018-11-14 21:17:55.533943,85.49252873560485,87.32446250718012,82.36090938312967,84.84268594515488,84.84268594515488,775236
2018-11-15 21:17:55.533943,82.15416520589966,87.16186996088913,80.37364177716103,83.76775586902508,83.76775586902508,1226517
2018-11-16 21:17:55.533943,81.68662114186574,82.95373352861638,80.9601318730845,81.95693270085044,81.95693270085044,546128
2018-11-19 21:17:55.533943,81.45446288186466,82.45054371147498,80.34816335258728,81.39935353203113,81.39935353203113,842444
2018-11-20 21:17:55.533943,81.65300031751073,84.86695084757955,76.15976866180975,80.51335975469465,80.51335975469465,311552
2018-11-21 21:17:55.533943,80.11723660122942,85.60629320122668,79.23532737348687,82.42081028735677,82.42081028735677,1034641
2018-11-22 21:17:55.533943,82.55570968129368,83.67130057329302,80.3235342724465,81.99741742286976,81.99741742286976,804565
2018-11-23 21:17:55.533943,83.20866423130366,84.3441374974863,81.43860711702568,82.89137230725599,82.89137230725599,1565933
2018-11-26 21:17:55.533943,78.27465557970368,84.0023500677917,75.94159279160459,79.97197142969814,79.97197142969814,837628
2018-11-27 21:17:55.533943,81.88103919356247,81.88103919356247,80.57135427138003,81.1877890729541,81.1877890729541,1253591
2018-11-28 21:17:55.533943,81.6497652515243,83.52036777477633,80.98442505697994,82.25239641587814,82.25239641587814,935427
2018-11-29 21:17:55.533943,80.56380044106366,81.69339050189211,78.12292820772376,79.90815935480794,79.90815935480794,1042306
2018-11-30 21:17:55.533943,78.86911745279515,80.89552199436834,76.18967230995959,78.54259715216396,78.54259715216396,798206
2018-12-03 21:17:55.533943,77.35159997019011,78.35478653014582,76.69223146808278,77.5235089991143,77.5235089991143,1313756
2018-12-04 21:17:55.533943,77.28516467498545,78.55172127084317,75.898910638449,77.22531595464608,77.22531595464608,958203
2018-12-05 21:17:55.533943,76.5334344447109,77.56103520187331,74.75786179849419,76.15944850018376,76.15944850018376,705680
2018-12-06 21:17:55.533943,83.44359643087554,83.44359643087554,70.4489488724479,75.80239719626013,75.80239719626013,1118349
2018-12-07 21:17:55.533943,74.559568545239,79.92929903807102,73.70089366327507,76.81509635067304,76.81509635067304,1320209
2018-12-10 21:17:55.533943,69.4474805319768,80.79480907366622,69.4474805319768,75.97754498872045,75.97754498872045,2381901
2018-12-11 21:17:55.533943,75.89699033820779,77.53257699905825,75.35914274187711,76.44585987046769,76.44585987046769,793783
2018-12-12 21:17:55.533943,76.67944113075968,80.09052499848735,73.36959458401996,76.73005979125365,76.73005979125365,854360
